  EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG
611529005,DJA      ,4/1/2015,45:11.8,-4.04,121.62,10,      ,DJA      ,MLv   ,2.7
611529004,DJA      ,4/1/2015,06:27.9,-0.14,122.78,97,      ,DJA      ,MLv   ,2.3
611529003,DJA      ,4/1/2015,15:32.5,3.69,96.14,24,      ,DJA      ,MLv   ,2.5
611020888,MAN      ,4/1/2015,54:37.4,5.851,124.635,19,      ,MAN      ,MS    ,2.5
611529002,ISC      ,4/1/2015,25:28.5,-10.1726,119.4898,35,TRUE  ,DJA      ,mb    ,4.6
606962585,ISC      ,4/1/2015,35:58.9,-6.9446,132.5205,29.3,      ,ISC      ,mb    ,5.7
611529001,DJA      ,4/1/2015,47:39.9,-0.32,122.66,25,      ,DJA      ,MLv   ,3.4
607261843,ISC      ,4/1/2015,48:50.5,-8.6537,122.4287,149.2,      ,IDC      ,mb    ,3.2
611529000,DJA      ,4/1/2015,07:42.8,0.98,121.7,12,      ,DJA      ,MLv   ,2.6
611528999,DJA      ,4/1/2015,58:40.6,-9.01,117.34,87,      ,DJA      ,MLv   ,2.6
607261853,ISC      ,4/1/2015,59:15.6,-0.4033,99.3764,100,TRUE  ,ISC      ,mb    ,4.3
607261857,ISC      ,4/1/2015,58:04.8,-3.2137,129.2378,10,TRUE  ,IDC      ,mb    ,3.5
606963095,ISC      ,4/1/2015,21:22.4,-1.7795,99.6501,30,TRUE  ,ISC      ,mb    ,4.5
607261871,ISC      ,4/1/2015,45:04.4,0.6325,122.3755,114,TRUE  ,ISC      ,mb    ,3.2
607261875,IDC      ,4/1/2015,37:27.9,-6.2563,130.2409,128,      ,IDC      ,mb    ,3.3
607261876,ISC      ,4/1/2015,18:43.3,1.8192,127.3854,112,TRUE  ,ISC      ,mb    ,3.2
611528998,DJA      ,4/1/2015,23:33.8,1.77,120.69,10,      ,DJA      ,MLv   ,3.5
611528996,ISC      ,4/1/2015,06:08.5,-4.0438,127.6337,10,TRUE  ,ISC      ,mb    ,4.5
607261894,ISC      ,4/1/2015,24:21.9,2.0574,126.8093,35,TRUE  ,ISC      ,mb    ,3.6
611020896,MAN      ,4/2/2015,03:25.4,5.657,125.695,168,      ,MAN      ,MS    ,2.8
606963935,ISC      ,4/2/2015,56:10.5,-4.5134,102.6809,70.2,      ,ISC      ,mb    ,5
607261914,ISC      ,4/2/2015,44:14.0,-3.1207,133.994,24,TRUE  ,ISC      ,mb    ,3.9
607261924,ISC      ,4/2/2015,49:25.6,-1.049,131.2674,35,TRUE  ,DJA      ,MLv   ,4.3
607261926,ISC      ,4/2/2015,41:21.5,5.6264,126.2875,91.2,      ,ISC      ,mb    ,4
611529025,DJA      ,4/2/2015,59:59.9,-0.02,124.3,34,      ,DJA      ,MLv   ,3.5
607261933,ISC      ,4/2/2015,38:11.6,1.7079,126.7203,35,TRUE  ,ISC      ,mb    ,3.6
611529024,DJA      ,4/2/2015,48:33.8,-8.7,118.4,120,      ,DJA      ,MLv   ,2.1
611529023,DJA      ,4/2/2015,13:53.3,-2.57,127.26,10,      ,DJA      ,MLv   ,2.5
607261941,ISC      ,4/2/2015,27:55.6,0.6866,125.3984,10,TRUE  ,ISC      ,mb    ,3.7
611529022,DJA      ,4/2/2015,55:36.3,-0.55,122.34,10,      ,DJA      ,MLv   ,2.4
607261948,IDC      ,4/2/2015,09:59.5,-6.3819,130.3733,97.6,      ,IDC      ,mb    ,3.4
607261950,ISC      ,4/2/2015,49:36.7,2.6961,96.5773,30,TRUE  ,ISC      ,mb    ,4
607261951,ISC      ,4/2/2015,06:51.3,-2.6632,140.5972,24.6,      ,ISC      ,mb    ,4.2
611529021,DJA      ,4/2/2015,27:29.6,-8.69,109.3,126,      ,DJA      ,MLv   ,3.8
611529020,DJA      ,4/2/2015,41:18.1,-0.24,123.06,100,      ,DJA      ,MLv   ,2.8
611529019,ISC      ,4/2/2015,55:11.2,0.9072,126.4535,39,TRUE  ,ISC      ,mb    ,3.5
611529018,DJA      ,4/2/2015,57:41.2,-8.48,117.38,13,      ,DJA      ,MLv   ,2.6
611529017,DJA      ,4/2/2015,08:53.9,-3.02,131.18,10,      ,DJA      ,MLv   ,3.2
607261978,ISC      ,4/2/2015,28:45.7,-1.4555,135.6603,10,TRUE  ,DJA      ,MLv   ,3.1
607261979,ISC      ,4/2/2015,41:42.6,-10.6426,123.8087,10,TRUE  ,IDC      ,mb    ,3.2
611529016,DJA      ,4/2/2015,53:03.5,-9.26,119.86,47,      ,DJA      ,MLv   ,2.6
611529015,DJA      ,4/2/2015,50:55.5,-0.95,130.69,10,      ,DJA      ,MLv   ,2.4
606981602,DJA      ,4/2/2015,52:36.7,-9.76,118.67,10,      ,DJA      ,MLv   ,3.7
611529010,DJA      ,4/2/2015,00:08.3,-2.44,121.02,22,      ,DJA      ,MLv   ,3.4
607261986,ISC      ,4/2/2015,33:07.9,3.5917,126.6961,35,TRUE  ,ISC      ,mb    ,3.8
611529009,DJA      ,4/2/2015,24:54.9,-6.75,105.15,10,      ,DJA      ,MLv   ,3.4
611529034,DJA      ,4/3/2015,27:48.9,-9.04,111.32,17,      ,DJA      ,MLv   ,3.7
611529033,DJA      ,4/3/2015,38:27.4,-8.18,113.98,24,      ,DJA      ,MLv   ,2
611529032,DJA      ,4/3/2015,49:32.8,-0.54,131.18,56,      ,DJA      ,MLv   ,3.5
607262008,ISC      ,4/3/2015,06:35.5,-8.3859,120.5405,200,TRUE  ,IDC      ,mb    ,3.8
607262010,ISC      ,4/3/2015,31:01.2,2.7525,129.3534,35,TRUE  ,ISC      ,mb    ,4.2
607262019,ISC      ,4/3/2015,25:22.2,-10.5745,120.3496,35,TRUE  ,ISC      ,mb    ,3.9
607262022,IDC      ,4/3/2015,35:12.2,-7.5939,124.2835,561.7,      ,IDC      ,mb    ,2.9
607262023,ISC      ,4/3/2015,41:39.1,-7.9267,119.6029,200,TRUE  ,IDC      ,mb    ,3
611529031,DJA      ,4/3/2015,13:06.3,-7.85,120.4,10,      ,DJA      ,MLv   ,3.8
607262032,ISC      ,4/3/2015,20:53.0,0.5495,125.9667,44,TRUE  ,ISC      ,mb    ,3.8
607262036,ISC      ,4/3/2015,48:12.7,5.8206,126.1323,114.6,      ,ISC      ,mb    ,4
607262042,ISC      ,4/3/2015,59:07.1,-7.246,129.3825,139,TRUE  ,IDC      ,mb    ,3
607262045,ISC      ,4/3/2015,37:58.2,2.5232,128.1048,200,TRUE  ,ISC      ,mb    ,4
606981630,ISC      ,4/3/2015,52:47.6,-0.6632,122.3022,35,TRUE  ,ISC      ,mb    ,4.2
611020910,MAN      ,4/3/2015,29:06.1,5.604,126.053,9,      ,MAN      ,MS    ,3
606981635,ISC      ,4/3/2015,59:54.6,-8.8571,117.9656,116.1,      ,ISC      ,mb    ,4.3
611529030,DJA      ,4/3/2015,29:28.7,-8.9,119.14,121,      ,DJA      ,MLv   ,2.5
611529029,DJA      ,4/3/2015,00:27.2,1.36,126.15,33,      ,DJA      ,MLv   ,3
606981639,ISC      ,4/3/2015,48:42.2,0.4409,122.0594,122.6,      ,ISC      ,mb    ,4.7
607262074,ISC      ,4/3/2015,12:48.5,-5.136,133.8745,28,TRUE  ,ISC      ,mb    ,4.1
611529028,DJA      ,4/3/2015,18:03.4,-3,119.53,11,      ,DJA      ,MLv   ,3.1
607262076,ISC      ,4/3/2015,37:02.6,3.5071,126.4069,100,TRUE  ,ISC      ,mb    ,3.3
611529027,DJA      ,4/3/2015,57:44.5,-9.37,117.14,53,      ,DJA      ,MLv   ,3.3
611529026,DJA      ,4/3/2015,12:13.5,-9.47,117.11,25,      ,DJA      ,MLv   ,2.7
606982077,ISC      ,4/3/2015,29:54.5,2.5205,126.9563,53,TRUE  ,ISC      ,mb    ,4.4
607262093,ISC      ,4/3/2015,30:29.9,-7.0233,130.4915,78,TRUE  ,IDC      ,mb    ,3.7
607262099,ISC      ,4/3/2015,04:10.5,4.0945,126.6269,45,TRUE  ,ISC      ,mb    ,3.9
607262108,ISC      ,4/4/2015,20:01.1,-3.3938,127.0971,100,TRUE  ,ISC      ,mb    ,3.6
607262109,ISC      ,4/4/2015,24:49.9,-4.5755,125.5997,441,TRUE  ,IDC      ,mb    ,2.8
606982085,ISC      ,4/4/2015,33:24.5,-3.6279,139.7093,37,TRUE  ,ISC      ,mb    ,4.2
607262111,IDC      ,4/4/2015,37:07.2,-4.3828,128.8113,220.7,      ,IDC      ,mb    ,2.8
607262112,ISC      ,4/4/2015,41:25.0,-6.8309,129.8021,150,TRUE  ,IDC      ,mb    ,3.4
607262114,IDC      ,4/4/2015,49:13.3,-6.4141,125.6119,549.9,      ,IDC      ,mb    ,2.6
611529038,DJA      ,4/4/2015,43:38.7,-0.17,125.4,25,      ,DJA      ,MLv   ,3.3
611529037,DJA      ,4/4/2015,15:31.4,0.71,122.1,39,      ,DJA      ,MLv   ,2.7
607262119,ISC      ,4/4/2015,16:52.7,-9.5503,119.595,50,TRUE  ,ISC      ,mb    ,4
606982102,ISC      ,4/4/2015,06:20.3,-2.7884,127.7017,31.2,      ,ISC      ,mb    ,5.3
611529036,DJA      ,4/4/2015,22:26.7,-0.74,122.32,10,      ,DJA      ,MLv   ,3.1
607262142,IDC      ,4/4/2015,19:31.4,-6.9986,117.9118,265,      ,IDC      ,mb    ,2.7
611529035,DJA      ,4/4/2015,18:46.9,-9.73,114.1,10,      ,DJA      ,MLv   ,3.5
607262148,ISC      ,4/4/2015,13:43.7,2.4414,95.7663,25,TRUE  ,ISC      ,mb    ,4
607262150,ISC      ,4/4/2015,27:51.4,2.6107,96.0618,25,TRUE  ,ISC      ,mb    ,4.2
610587412,ISC      ,4/4/2015,48:48.5,-6.0966,130.7203,117.6,      ,ISC      ,mb    ,5
607262172,ISC      ,4/4/2015,39:26.2,-2.5115,136.8882,35,TRUE  ,ISC      ,mb    ,3.8
611529043,DJA      ,4/5/2015,12:03.3,-2.77,119.35,10,      ,DJA      ,MLv   ,3.3
611529042,DJA      ,4/5/2015,49:11.9,-3.83,121.72,10,      ,DJA      ,MLv   ,3.1
607262201,ISC      ,4/5/2015,59:49.5,-8.9945,124.1988,100,TRUE  ,IDC      ,mb    ,3.4
606982136,ISC      ,4/5/2015,47:58.9,-2.0582,128.0846,70.8,      ,ISC      ,mb    ,4.8
607262218,ISC      ,4/5/2015,24:04.0,-4.8032,102.3371,44,TRUE  ,ISC      ,mb    ,3.5
607262220,ISC      ,4/5/2015,37:23.4,-9.053,110.5835,51,TRUE  ,ISC      ,mb    ,3.9
607262222,ISC      ,4/5/2015,22:12.4,-9.5424,110.1847,35,TRUE  ,ISC      ,mb    ,3.7
606982142,ISC      ,4/5/2015,00:43.2,-9.399,110.3403,35,TRUE  ,ISC      ,mb    ,4.7
607262226,ISC      ,4/5/2015,49:56.9,-9.4545,110.3006,35,TRUE  ,ISC      ,mb    ,3.7
611529041,DJA      ,4/5/2015,55:21.1,-8.32,119.79,158,      ,DJA      ,MLv   ,3.2
607262228,ISC      ,4/5/2015,24:14.9,-8.7006,110.8789,50,TRUE  ,ISC      ,mb    ,3.5
607262230,IDC      ,4/5/2015,45:55.0,-8.9001,110.6257,62.9,      ,IDC      ,mb    ,3.2
607262231,IDC      ,4/5/2015,51:21.1,-5.4252,129.2656,239.6,      ,IDC      ,mb    ,3
611529040,DJA      ,4/5/2015,09:34.9,-0.11,123.14,74,      ,DJA      ,MLv   ,2.9
607262238,ISC      ,4/5/2015,09:54.1,1.7399,127.2954,100,TRUE  ,ISC      ,mb    ,3
607262240,ISC      ,4/5/2015,22:08.2,2.6553,127.8642,35,TRUE  ,ISC      ,mb    ,3
606982146,ISC      ,4/5/2015,27:56.0,-0.8344,120.453,49,TRUE  ,ISC      ,mb    ,4.2
606982147,ISC      ,4/5/2015,19:27.5,-8.3556,118.8121,188,TRUE  ,ISC      ,mb    ,4
607262243,ISC      ,4/5/2015,20:27.5,-9.743,110.6088,35,TRUE  ,ISC      ,mb    ,4.4
607262254,ISC      ,4/5/2015,17:08.8,-6.981,129.3879,150,TRUE  ,IDC      ,mb    ,2.7
611529039,DJA      ,4/5/2015,22:59:38,-2.76,128.19,10,      ,DJA      ,MLv   ,3.3
606982808,ISC      ,4/6/2015,12:52.2,-9.401,110.3503,35,TRUE  ,ISC      ,mb    ,4.5
607262270,ISC      ,4/6/2015,22:13.2,1.017,126.6689,39,TRUE  ,ISC      ,mb    ,3.5
606982809,ISC      ,4/6/2015,25:17.3,-7.6017,128.2307,170.6,TRUE  ,ISC      ,mb    ,3.9
606982810,ISC      ,4/6/2015,35:19.2,-9.3761,110.3363,35,TRUE  ,ISC      ,mb    ,4.4
607262271,ISC      ,4/6/2015,51:46.9,-8.3716,117.9343,200,TRUE  ,ISC      ,mb    ,3.3
611529050,DJA      ,4/6/2015,56:51.5,-2.71,129.4,27,      ,DJA      ,MLv   ,3.3
607262283,ISC      ,4/6/2015,41:27.4,4.3152,125.9599,150,TRUE  ,ISC      ,mb    ,4.1
607262288,ISC      ,4/6/2015,43:32.5,-5.0919,102.9607,57.8,      ,ISC      ,mb    ,3.7
611529049,DJA      ,4/6/2015,10:33:01,-8.87,118.4,99,      ,DJA      ,MLv   ,2.2
607262294,ISC      ,4/6/2015,48:29.9,-9.3429,110.5072,35,TRUE  ,ISC      ,mb    ,4.1
611529048,DJA      ,4/6/2015,28:54.7,-1.61,120.17,10,      ,DJA      ,MLv   ,3.3
611529047,DJA      ,4/6/2015,50:16.5,-9.25,110.38,28,      ,DJA      ,MLv   ,3.5
607262296,IDC      ,4/6/2015,52:36.5,-7.4036,128.2523,159.1,      ,IDC      ,mb    ,2.8
611020938,MAN      ,4/6/2015,22:40.5,5.442,126.724,38,      ,MAN      ,mb    ,4.6
606982837,ISC      ,4/6/2015,09:48.6,0.2549,125.5154,73,TRUE  ,ISC      ,mb    ,4.5
607262306,ISC      ,4/6/2015,24:10.5,1.1678,127.2462,100,TRUE  ,IDC      ,mb    ,3.5
611529046,DJA      ,4/6/2015,03:23.1,0.37,125.54,18,      ,DJA      ,MLv   ,2.7
606982840,ISC      ,4/6/2015,19:57.4,-9.6423,125.3169,35,TRUE  ,ISC      ,mb    ,4.1
607262308,ISC      ,4/6/2015,42:13.3,-6.2173,103.4458,10,TRUE  ,ISC      ,mb    ,4
611529045,DJA      ,4/6/2015,11:35.3,-4.61,104.39,187,      ,DJA      ,MLv   ,3.2
607262324,ISC      ,4/6/2015,32:05.8,0.1119,97.9184,30,TRUE  ,ISC      ,mb    ,3.9
607262326,IDC      ,4/6/2015,42:07.0,-5.6871,128.9395,290.2,      ,IDC      ,mb    ,3.1
606986030,ISC      ,4/6/2015,17:42.5,-8.0694,118.2135,10,TRUE  ,ISC      ,mb    ,4.2
611529044,DJA      ,4/6/2015,41:52.3,-8.21,114.13,83,      ,DJA      ,MLv   ,2.2
611529055,DJA      ,4/7/2015,13:47.9,-0.7,123.88,10,      ,DJA      ,MLv   ,2.9
607262350,ISC      ,4/7/2015,17:00.6,2.8109,128.6383,200,TRUE  ,ISC      ,mb    ,4
607262359,ISC      ,4/7/2015,22:52.1,-6.8676,129.8892,150,TRUE  ,ISC      ,mb    ,4.1
606986049,ISC      ,4/7/2015,35:22.7,3.1093,126.8462,61.2,      ,ISC      ,mb    ,4.6
607262367,IDC      ,4/7/2015,21:27.8,-5.5197,129.1907,326.1,      ,IDC      ,mb    ,3
606986051,ISC      ,4/7/2015,26:15.4,-5.9564,127.9465,382.9,TRUE  ,ISC      ,mb    ,4
607262370,ISC      ,4/7/2015,53:03.4,2.9653,126.6061,35,TRUE  ,ISC      ,mb    ,3.7
607262371,ISC      ,4/7/2015,11:01.4,-1.6565,135.5437,35,TRUE  ,ISC      ,mb    ,4.2
611529054,DJA      ,4/7/2015,41:43.2,-8.18,114.01,10,      ,DJA      ,MLv   ,2.7
606986056,ISC      ,4/7/2015,17:03.8,-1.6666,135.5641,21,TRUE  ,ISC      ,mb    ,4.5
607262376,ISC      ,4/7/2015,50:01.2,-1.5163,135.4466,21,TRUE  ,ISC      ,mb    ,3.8
607262377,ISC      ,4/7/2015,18:21.0,2.3368,98.9407,150,TRUE  ,ISC      ,mb    ,4
607262378,ISC      ,4/7/2015,40:51.4,-1.1585,136.413,25,TRUE  ,ISC      ,mb    ,3.9
606986059,ISC      ,4/7/2015,19:56.7,-6.7221,129.6564,150,TRUE  ,ISC      ,mb    ,3.9
611529053,DJA      ,4/7/2015,26:21.6,-9.43,118.75,57,      ,DJA      ,mb    ,3.9
606986715,ISC      ,4/7/2015,43:19.6,-7.0538,129.9355,150,TRUE  ,ISC      ,mb    ,4.1
611529052,DJA      ,4/7/2015,54:22.7,-8.15,117.77,18,      ,DJA      ,MLv   ,2.4
611529051,DJA      ,4/7/2015,00:03.1,0.59,122.36,67,      ,DJA      ,MLv   ,2.7
607262388,ISC      ,4/7/2015,11:34.4,-9.4106,126.5179,35,TRUE  ,ISC      ,mb    ,4.4
607262389,ISC      ,4/7/2015,25:07.0,-7.0316,129.3812,150,TRUE  ,ISC      ,mb    ,4.2
606986720,ISC      ,4/7/2015,42:25.3,-1.7778,135.4621,35,TRUE  ,ISC      ,mb    ,4.8
607262392,ISC      ,4/7/2015,33:54.5,1.1856,126.1895,10,TRUE  ,ISC      ,mb    ,3.5
606986721,ISC      ,4/7/2015,36:14.2,-1.5572,135.5918,35,TRUE  ,ISC      ,mb    ,4.2
607262406,ISC      ,4/8/2015,19:46.7,-1.5593,135.4941,10,TRUE  ,IDC      ,mb    ,3.4
607262407,ISC      ,4/8/2015,35:59.5,-7.1981,125.9053,450,TRUE  ,IDC      ,mb    ,2.6
611529067,DJA      ,4/8/2015,17:51.8,-6.3,104.3,10,      ,DJA      ,MLv   ,3.5
606986732,ISC      ,4/8/2015,14:34.5,-4.488,137.8475,35,TRUE  ,ISC      ,mb    ,4.3
607262397,ISC      ,4/8/2015,00:31.5,-9.4062,126.3985,35,TRUE  ,ISC      ,mb    ,4.4
606986740,ISC      ,4/8/2015,56:06.4,-6.6221,129.78,150,TRUE  ,ISC      ,mb    ,4.6
607262421,ISC      ,4/8/2015,08:41.2,-7.8749,128.7833,150,TRUE  ,IDC      ,mb    ,3.1
611529066,DJA      ,4/8/2015,21:51.5,4.51,96.4,10,      ,DJA      ,MLv   ,3.5
607262423,ISC      ,4/8/2015,55:23.6,2.1077,126.8122,63,TRUE  ,ISC      ,mb    ,4.2
606986742,ISC      ,4/8/2015,20:44.8,-7.2476,129.7793,104,TRUE  ,ISC      ,mb    ,4.7
607262435,ISC      ,4/8/2015,00:19.9,1.029,129.2684,35,TRUE  ,ISC      ,mb    ,4
611529065,DJA      ,4/8/2015,29:09.2,-9.47,117.74,22,      ,DJA      ,MLv   ,2.8
611529064,DJA      ,4/8/2015,33:46.2,-3.39,128.82,10,      ,DJA      ,MLv   ,2.6
611529063,DJA      ,4/8/2015,37:46.3,1.86,121.52,10,      ,DJA      ,MLv   ,2.9
606986756,ISC      ,4/8/2015,49:36.4,-6.1349,130.4073,150,TRUE  ,ISC      ,mb    ,4.5
606991870,ISC      ,4/8/2015,54:54.8,0.2127,125.3659,61.6,      ,ISC      ,mb    ,4.3
607262447,ISC      ,4/8/2015,07:37.3,-1.6913,135.5631,10,TRUE  ,IDC      ,mb    ,3.5
611529062,DJA      ,4/8/2015,34:32.2,-8.44,112.08,164,      ,DJA      ,MLv   ,3
611529061,DJA      ,4/8/2015,59:15.1,-9.73,116.45,10,      ,DJA      ,MLv   ,2.5
611529060,DJA      ,4/8/2015,32:36.9,-9.01,110.31,10,      ,DJA      ,mb    ,4.7
611529059,DJA      ,4/8/2015,38:32.4,-0.83,121.73,23,      ,DJA      ,MLv   ,2.2
611529058,DJA      ,4/8/2015,42:55.2,1.75,127.23,90,      ,DJA      ,MLv   ,3.3
606991872,ISC      ,4/8/2015,44:32.8,-2.7336,140.419,24,TRUE  ,ISC      ,mb    ,4.5
611529057,DJA      ,4/8/2015,54:11.6,-1.52,135.53,10,      ,DJA      ,MLv   ,3.3
611529056,DJA      ,4/8/2015,23:45.3,-0.29,123.07,12,      ,DJA      ,MLv   ,2.4
607262452,ISC      ,4/8/2015,33:17.8,1.6978,127.412,128,TRUE  ,IDC      ,mb    ,3.7
607262453,ISC      ,4/8/2015,48:15.0,-7.0972,129.2459,200,TRUE  ,ISC      ,mb    ,3.8
606991884,ISC      ,4/8/2015,42:50.7,1.6967,126.2765,47,TRUE  ,ISC      ,mb    ,4.6
607262476,IDC      ,4/9/2015,40:35.1,-6.8199,129.3616,107.9,      ,IDC      ,mb    ,3.5
611529082,DJA      ,4/9/2015,40:36.2,-8.09,114.2,10,      ,DJA      ,MLv   ,2
611529081,DJA      ,4/9/2015,43:18.9,-8.22,114.1,10,      ,DJA      ,MLv   ,2.1
611529080,DJA      ,4/9/2015,56:35.7,-8.18,114.03,10,      ,DJA      ,MLv   ,2.6
607262482,ISC      ,4/9/2015,46:37.7,-3.5526,133.6286,10,TRUE  ,ISC      ,mb    ,4.3
611529079,DJA      ,4/9/2015,12:29.6,-3,119.56,10,      ,DJA      ,MLv   ,2.1
607262487,ISC      ,4/9/2015,06:30.9,-3.8057,133.4623,10,TRUE  ,ISC      ,mb    ,4
607262492,ISC      ,4/9/2015,54:42.0,-8.2666,119.6995,200,TRUE  ,DJA      ,MLv   ,3.4
607262493,ISC      ,4/9/2015,09:02.9,-7.8048,128.4353,150,TRUE  ,IDC      ,mb    ,3.2
606992390,ISC      ,4/9/2015,13:54.3,0.1404,126.2262,44,TRUE  ,ISC      ,mb    ,4.8
611529077,ISC      ,4/9/2015,23:20.6,-0.1413,123.1521,110.1,      ,ISC      ,mb    ,2.8
611529076,DJA      ,4/9/2015,10:08.3,-8.17,114.05,10,      ,DJA      ,MLv   ,2.5
611529075,DJA      ,4/9/2015,15:55:42,-8.23,115.57,29,      ,DJA      ,MLv   ,1.8
611529074,DJA      ,4/9/2015,11:55.4,-8.15,114,10,      ,DJA      ,MLv   ,2.2
611529073,DJA      ,4/9/2015,16:26:37,-8.18,114.03,10,      ,DJA      ,MLv   ,2.2
611529072,DJA      ,4/9/2015,37:01.2,-9.07,118.56,37,      ,DJA      ,MLv   ,2.3
607262532,ISC      ,4/9/2015,14:10.1,-7.0828,130.1776,104,TRUE  ,IDC      ,mb    ,3.4
606993748,ISC      ,4/9/2015,20:31.4,-6.8645,105.2454,63.3,      ,ISC      ,mb    ,4.8
611529071,DJA      ,4/9/2015,18:39:34,-8.28,113.95,13,      ,DJA      ,MLv   ,2.2
611529070,DJA      ,4/9/2015,59:51.6,-0.31,123.03,51,      ,DJA      ,MLv   ,3.2
611529069,DJA      ,4/9/2015,05:56.7,-8.18,113.99,10,      ,DJA      ,MLv   ,2.5
611529068,DJA      ,4/9/2015,19:23.2,-9.35,119,13,      ,DJA      ,MLv   ,2.7
607008346,ISC      ,4/9/2015,35:52.5,-2.013,139.2997,27,TRUE  ,ISC      ,mb    ,4.6
611529089,DJA      ,4/10/2015,52:48.2,-2.53,129.24,50,      ,DJA      ,MLv   ,3.1
607262558,IDC      ,4/10/2015,11:17.5,-6.7182,129.9821,147.7,      ,IDC      ,mb    ,3.3
607011037,ISC      ,4/10/2015,12:18.9,-10.5225,123.9124,10,TRUE  ,ISC      ,mb    ,4.6
611529088,DJA      ,4/10/2015,15:31.9,-7.79,118.59,12,      ,DJA      ,MLv   ,3.4
607008352,ISC      ,4/10/2015,24:51.9,5.4038,126.1215,104.2,      ,ISC      ,mb    ,4.3
607011038,ISC      ,4/10/2015,28:06.3,0.8005,97.0304,25,TRUE  ,ISC      ,mb    ,4.4
607008356,ISC      ,4/10/2015,56:26.1,2.5701,124.5705,288,TRUE  ,ISC      ,mb    ,4.6
607262573,ISC      ,4/10/2015,00:25.8,-0.1221,123.1542,162,TRUE  ,ISC      ,mb    ,3.2
611529087,DJA      ,4/10/2015,16:45.1,0.99,98.06,55,      ,DJA      ,MLv   ,3
607262575,IDC      ,4/10/2015,46:51.1,-3.7466,133.6337,112.5,      ,IDC      ,mb    ,3.2
607008361,ISC      ,4/10/2015,42:24.0,-4.6703,138.1703,35,TRUE  ,ISC      ,mb    ,4.6
607262599,IDC      ,4/10/2015,19:31.6,-5.8194,127.883,383.2,      ,IDC      ,mb    ,2.8
611529084,DJA      ,4/10/2015,23:56.6,-3.76,119.74,10,      ,DJA      ,MLv   ,2.2
607262605,ISC      ,4/10/2015,31:39.9,1.8484,128.9324,40,TRUE  ,ISC      ,mb    ,4.1
611529083,DJA      ,4/10/2015,14:35.5,-2.52,129.28,11,      ,DJA      ,MLv   ,2.9
607018981,ISC      ,4/10/2015,53:29.9,-1.7389,135.4994,21,TRUE  ,ISC      ,mb    ,4
607262619,ISC      ,4/10/2015,31:11.7,-6.9325,127.2605,450,TRUE  ,ISC      ,mb    ,3.6
607262621,ISC      ,4/10/2015,16:46.6,2.603,128.4212,250,TRUE  ,ISC      ,mb    ,3.8
607011047,ISC      ,4/10/2015,54:49.7,-7.7385,127.5879,159.7,      ,ISC      ,mb    ,4.6
607262623,ISC      ,4/10/2015,23:00.6,-1.4935,125.8514,35,TRUE  ,ISC      ,mb    ,3.9
607262626,IDC      ,4/11/2015,10:00.2,-6.7501,129.4369,125.8,      ,IDC      ,mb    ,3.4
607262634,ISC      ,4/11/2015,06:31.7,-6.2673,128.8501,300,TRUE  ,IDC      ,mb    ,3.1
607019134,ISC      ,4/11/2015,00:43.2,2.0734,126.6817,55.9,      ,ISC      ,mb    ,5.2
607011059,ISC      ,4/11/2015,21:09.6,2.1598,126.6565,47,TRUE  ,ISC      ,mb    ,4.8
607262646,IDC      ,4/11/2015,13:38.8,-6.7458,129.973,144,      ,IDC      ,mb    ,3.1
607262647,ISC      ,4/11/2015,21:45.1,-7.0517,105.0611,16.9,      ,ISC      ,mb    ,4.2
611529098,DJA      ,4/11/2015,03:17.8,-0.53,121.97,10,      ,DJA      ,MLv   ,2.9
611529097,DJA      ,4/11/2015,17:43.8,-0.17,120.18,119,      ,DJA      ,MLv   ,3.8
607262651,ISC      ,4/11/2015,19:04.3,-6.9996,128.7364,200,TRUE  ,DJA      ,mb    ,3.7
607262652,ISC      ,4/11/2015,32:51.0,-9.1819,114.0285,82,TRUE  ,ISC      ,mb    ,4.1
607018990,ISC      ,4/11/2015,42:53.7,4.7688,124.9198,297,      ,ISC      ,mb    ,4.9
607262654,ISC      ,4/11/2015,26:32.9,-8.9821,123.5526,86,TRUE  ,ISC      ,mb    ,3.8
611529096,DJA      ,4/11/2015,34:05.8,-8.17,114,11,      ,DJA      ,MLv   ,2.5
607018991,ISC      ,4/11/2015,44:39.6,-6.537,104.4632,52.6,      ,ISC      ,mb    ,5.1
607262660,IDC      ,4/11/2015,58:14.0,-6.6528,129.8157,142.3,      ,IDC      ,mb    ,3.1
607262663,ISC      ,4/11/2015,38:04.9,-1.4646,125.8741,35,TRUE  ,IDC      ,mb    ,3.1
611529095,DJA      ,4/11/2015,43:36.7,-7.33,105.9,10,      ,DJA      ,MLv   ,3.8
611529094,DJA      ,4/11/2015,40:45.3,-7.05,129.48,208,      ,DJA      ,mb    ,3.5
611529093,DJA      ,4/11/2015,45:13.9,-6.8,104.57,10,      ,DJA      ,MLv   ,3.5
611529092,DJA      ,4/11/2015,50:57.5,-1.53,135.5,10,      ,DJA      ,MLv   ,3
611529090,DJA      ,4/11/2015,19:28:50,-8.12,113.88,10,      ,DJA      ,MLv   ,2.5
607262671,ISC      ,4/11/2015,04:42.7,5.6983,126.4995,100,TRUE  ,ISC      ,mb    ,3.9
611529105,DJA      ,4/12/2015,0:55:46,-0.63,122.41,10,      ,DJA      ,MLv   ,2.8
